User_ID;Display_Name;Reputation;Gold_Badges;Silver_Badges;Bronze_Badges;Link
704513;Houcine;24231;13;59;84;https://stackoverflow.com/users/704513/houcine
192812;intuited;24230;9;72;89;https://stackoverflow.com/users/192812/intuited
4593;Justin R.;24229;27;113;159;https://stackoverflow.com/users/4593/justin-r
93647;Oleg Vazhnev;24225;56;185;317;https://stackoverflow.com/users/93647/oleg-vazhnev
338825;siamii;24224;29;98;146;https://stackoverflow.com/users/338825/siamii
8825;Amjith;24224;14;47;39;https://stackoverflow.com/users/8825/amjith
1320129;imperium2335;24222;38;117;195;https://stackoverflow.com/users/1320129/imperium2335
240078;Vikdor;24222;10;67;86;https://stackoverflow.com/users/240078/vikdor
496852;kakarukeys;24221;11;41;48;https://stackoverflow.com/users/496852/kakarukeys
25418;tunnuz;24216;33;98;135;https://stackoverflow.com/users/25418/tunnuz
148473;Dmytrii Nagirniak;24216;13;80;132;https://stackoverflow.com/users/148473/dmytrii-nagirniak
4386952;Daniel Rosenwasser;24211;14;55;67;https://stackoverflow.com/users/4386952/daniel-rosenwasser
2933177;Charles;24211;3;23;50;https://stackoverflow.com/users/2933177/charles
534101;slandau;24210;43;125;187;https://stackoverflow.com/users/534101/slandau
15862;Tometzky;24210;5;64;79;https://stackoverflow.com/users/15862/tometzky
660664;Abe;24208;27;85;115;https://stackoverflow.com/users/660664/abe
130659;AlBlue;24208;15;74;95;https://stackoverflow.com/users/130659/alblue
402322;ceving;24206;15;120;201;https://stackoverflow.com/users/402322/ceving
38813;Wouter van Nifterick;24205;7;82;123;https://stackoverflow.com/users/38813/wouter-van-nifterick
1586924;hasan;24205;10;67;109;https://stackoverflow.com/users/1586924/hasan
172188;Roatin Marth;24205;3;55;56;https://stackoverflow.com/users/172188/roatin-marth
1554034;valex;24204;7;47;62;https://stackoverflow.com/users/1554034/valex
1094941;mna;24203;6;51;49;https://stackoverflow.com/users/1094941/mna
407213;Dorian;24197;9;130;116;https://stackoverflow.com/users/407213/dorian
1249641;Marco;24193;13;81;132;https://stackoverflow.com/users/1249641/marco
166625;John-David Dalton;24193;3;25;13;https://stackoverflow.com/users/166625/john-david-dalton
115478;leedm777;24192;11;62;88;https://stackoverflow.com/users/115478/leedm777
1165509;marcanuy;24188;10;69;118;https://stackoverflow.com/users/1165509/marcanuy
4989676;Peter Pan;24188;4;31;47;https://stackoverflow.com/users/4989676/peter-pan
169781;Sam Roberts;24187;1;43;65;https://stackoverflow.com/users/169781/sam-roberts
580083;Daniel Langr;24186;4;56;110;https://stackoverflow.com/users/580083/daniel-langr
1453216;Joe G Joseph;24181;5;58;59;https://stackoverflow.com/users/1453216/joe-g-joseph
1745409;WitVault;24178;20;107;137;https://stackoverflow.com/users/1745409/witvault
333253;tpeczek;24175;3;78;78;https://stackoverflow.com/users/333253/tpeczek
125805;alex.zherdev;24174;8;65;56;https://stackoverflow.com/users/125805/alex-zherdev
274673;ebidel;24170;4;65;76;https://stackoverflow.com/users/274673/ebidel
3070595;Srinivas;24167;2;17;4;https://stackoverflow.com/users/3070595/srinivas
1606323;harryg;24165;47;136;211;https://stackoverflow.com/users/1606323/harryg
115738;kelm;24165;3;45;65;https://stackoverflow.com/users/115738/kelm
707145;MYaseen208;24156;43;180;335;https://stackoverflow.com/users/707145/myaseen208
194894;Flow;24149;15;106;159;https://stackoverflow.com/users/194894/flow
813142;justGoscha;24145;16;52;61;https://stackoverflow.com/users/813142/justgoscha
1657537;alanv;24144;4;97;80;https://stackoverflow.com/users/1657537/alanv
446515;dee-see;24139;6;64;93;https://stackoverflow.com/users/446515/dee-see
13257;Stefan Mai;24139;7;59;62;https://stackoverflow.com/users/13257/stefan-mai
7941188;tjebo;24137;8;73;109;https://stackoverflow.com/users/7941188/tjebo
4328123;BNK;24134;8;81;88;https://stackoverflow.com/users/4328123/bnk
182172;Victor;24132;31;97;133;https://stackoverflow.com/users/182172/victor
6865932;anastaciu;24128;7;37;62;https://stackoverflow.com/users/6865932/anastaciu
140367;"Tam&#225;s Szelei";24123;20;115;186;https://stackoverflow.com/users/140367/tam%c3%a1s-szelei
767881;Ravinder Reddy;24122;6;54;86;https://stackoverflow.com/users/767881/ravinder-reddy
118;Brian Willis;24122;9;50;50;https://stackoverflow.com/users/118/brian-willis
434980;"S&#248;ren";24121;8;55;39;https://stackoverflow.com/users/434980/s%c3%b8ren
2332336;Latheesan;24119;34;113;212;https://stackoverflow.com/users/2332336/latheesan
31751;scottyab;24119;17;98;108;https://stackoverflow.com/users/31751/scottyab
5548;Chris Wenham;24115;13;62;73;https://stackoverflow.com/users/5548/chris-wenham
1325646;pomber;24108;15;83;96;https://stackoverflow.com/users/1325646/pomber
2183673;Rebekah Waterbury;24106;5;26;28;https://stackoverflow.com/users/2183673/rebekah-waterbury
7918;jb.;24105;18;102;139;https://stackoverflow.com/users/7918/jb
4137985;Cath;24104;5;56;87;https://stackoverflow.com/users/4137985/cath
158658;sourcedelica;24097;7;68;75;https://stackoverflow.com/users/158658/sourcedelica
618967;A. Jesse Jiryu Davis;24097;5;60;72;https://stackoverflow.com/users/618967/a-jesse-jiryu-davis
43597;Amr Mostafa;24097;2;32;24;https://stackoverflow.com/users/43597/amr-mostafa
877097;Code Magician;24096;7;63;77;https://stackoverflow.com/users/877097/code-magician
34092;mjwills;24093;6;45;74;https://stackoverflow.com/users/34092/mjwills
968244;isapir;24092;16;127;123;https://stackoverflow.com/users/968244/isapir
4742733;Aakash;24091;7;110;89;https://stackoverflow.com/users/4742733/aakash
24582;extraneon;24090;2;51;52;https://stackoverflow.com/users/24582/extraneon
1740577;Mahdi F.;24089;5;25;32;https://stackoverflow.com/users/1740577/mahdi-f
124504;khelll;24086;15;95;110;https://stackoverflow.com/users/124504/khelll
3280538;flakes;24085;8;52;101;https://stackoverflow.com/users/3280538/flakes
697190;zakdances;24083;32;110;177;https://stackoverflow.com/users/697190/zakdances
4101725;"Michele d&#39;Amico";24082;10;78;78;https://stackoverflow.com/users/4101725/michele-damico
4391551;Arbab Nazar;24081;14;84;83;https://stackoverflow.com/users/4391551/arbab-nazar
43816;Brian Fisher;24079;15;81;82;https://stackoverflow.com/users/43816/brian-fisher
1156245;geotheory;24072;29;130;207;https://stackoverflow.com/users/1156245/geotheory
901944;Andrey Mikhaylov - lolmaus;24071;8;91;142;https://stackoverflow.com/users/901944/andrey-mikhaylov-lolmaus
894977;Cetin Basoz;24068;3;34;48;https://stackoverflow.com/users/894977/cetin-basoz
254364;Tim Goodman;24064;8;69;85;https://stackoverflow.com/users/254364/tim-goodman
147845;You;24064;3;55;67;https://stackoverflow.com/users/147845/you
1339840;Linus Borg;24058;7;65;52;https://stackoverflow.com/users/1339840/linus-borg
637362;Vineet Shukla;24057;10;58;63;https://stackoverflow.com/users/637362/vineet-shukla
8116;Travis Illig;24054;2;70;89;https://stackoverflow.com/users/8116/travis-illig
1777111;Martin Schmelzer;24049;8;80;108;https://stackoverflow.com/users/1777111/martin-schmelzer
1922589;Nurdin;24047;47;142;316;https://stackoverflow.com/users/1922589/nurdin
78613;Nick Veys;24047;5;49;66;https://stackoverflow.com/users/78613/nick-veys
1485701;Antoine;24046;11;91;94;https://stackoverflow.com/users/1485701/antoine
1457863;Archie.bpgc;24042;41;154;226;https://stackoverflow.com/users/1457863/archie-bpgc
105904;Andrew Janke;24038;5;60;89;https://stackoverflow.com/users/105904/andrew-janke
318921;Neil Bartlett;24038;4;48;80;https://stackoverflow.com/users/318921/neil-bartlett
1334561;Muhammad Soliman;24036;6;115;81;https://stackoverflow.com/users/1334561/muhammad-soliman
2966723;Joel;24032;9;79;104;https://stackoverflow.com/users/2966723/joel
862345;mike;24031;32;82;100;https://stackoverflow.com/users/862345/mike
94237;"H&#229;vard S";24026;9;64;73;https://stackoverflow.com/users/94237/h%c3%a5vard-s
990524;Adrian Cornish;24026;14;64;81;https://stackoverflow.com/users/990524/adrian-cornish
100652;Aran Mulholland;24025;30;147;238;https://stackoverflow.com/users/100652/aran-mulholland
4185234;Charlie;24024;12;65;97;https://stackoverflow.com/users/4185234/charlie
2657951;Mr. Muskrat;24023;3;23;21;https://stackoverflow.com/users/2657951/mr-muskrat
789186;user4035;24019;11;69;101;https://stackoverflow.com/users/789186/user4035
2071697;skyboyer;24019;7;65;73;https://stackoverflow.com/users/2071697/skyboyer
4230618;Hadi Brais;24019;3;65;110;https://stackoverflow.com/users/4230618/hadi-brais
1214122;holex;24019;7;64;77;https://stackoverflow.com/users/1214122/holex
3984221;S-Man;24014;9;51;78;https://stackoverflow.com/users/3984221/s-man
926907;Dmitry Zaytsev;24012;14;95;147;https://stackoverflow.com/users/926907/dmitry-zaytsev
28558;Pistos;24012;14;69;78;https://stackoverflow.com/users/28558/pistos
1472049;serejja;24011;6;67;73;https://stackoverflow.com/users/1472049/serejja
3385827;Mohamed-Yousef;24011;3;21;28;https://stackoverflow.com/users/3385827/mohamed-yousef
137901;hpk42;24009;4;52;54;https://stackoverflow.com/users/137901/hpk42
2034787;גלעד ברקן;24008;3;29;64;https://stackoverflow.com/users/2034787/%d7%92%d7%9c%d7%a2%d7%93-%d7%91%d7%a8%d7%a7%d7%9f
745574;RaGe;24004;11;79;117;https://stackoverflow.com/users/745574/rage
6535336;YowE3K;24004;7;28;45;https://stackoverflow.com/users/6535336/yowe3k
472876;HeyWatchThis;24003;6;40;43;https://stackoverflow.com/users/472876/heywatchthis
5159168;Andreas;24003;7;34;75;https://stackoverflow.com/users/5159168/andreas
125212;Jackie;24001;43;178;343;https://stackoverflow.com/users/125212/jackie
3786294;Paleo;23998;5;74;84;https://stackoverflow.com/users/3786294/paleo
244647;Tomik;23997;8;125;101;https://stackoverflow.com/users/244647/tomik
701988;sra;23996;8;59;89;https://stackoverflow.com/users/701988/sra
415016;balderman;23993;8;39;60;https://stackoverflow.com/users/415016/balderman
23388;nimrodm;23989;7;62;62;https://stackoverflow.com/users/23388/nimrodm
2106697;Obakeng Molebatsi;23984;1;18;10;https://stackoverflow.com/users/2106697/obakeng-molebatsi
807787;Jeremy J Starcher;23983;6;56;75;https://stackoverflow.com/users/807787/jeremy-j-starcher
310370;"Furkan G&#246;z&#252;kara";23982;81;224;366;https://stackoverflow.com/users/310370/furkan-g%c3%b6z%c3%bckara
23921;Pesto;23981;2;74;76;https://stackoverflow.com/users/23921/pesto
2398593;maxime1992;23978;11;90;133;https://stackoverflow.com/users/2398593/maxime1992
1173112;Koray Tugay;23974;49;207;335;https://stackoverflow.com/users/1173112/koray-tugay
1841760;Pupil;23971;6;50;71;https://stackoverflow.com/users/1841760/pupil
970288;usethe4ce;23969;5;36;32;https://stackoverflow.com/users/970288/usethe4ce
440093;zer0stimulus;23966;33;118;145;https://stackoverflow.com/users/440093/zer0stimulus
90826;Lea Verou;23965;9;49;50;https://stackoverflow.com/users/90826/lea-verou
1001027;Francisco Spaeth;23963;8;72;107;https://stackoverflow.com/users/1001027/francisco-spaeth
39289;Rashmi Pandit;23948;17;75;114;https://stackoverflow.com/users/39289/rashmi-pandit
274261;ArjunShankar;23948;6;64;85;https://stackoverflow.com/users/274261/arjunshankar
1865;JasonS;23948;9;43;47;https://stackoverflow.com/users/1865/jasons
82208;aquinas;23946;5;60;82;https://stackoverflow.com/users/82208/aquinas
27805;flesh;23945;24;83;99;https://stackoverflow.com/users/27805/flesh
195594;Ken Redler;23943;8;60;69;https://stackoverflow.com/users/195594/ken-redler
165603;okm;23941;5;86;92;https://stackoverflow.com/users/165603/okm
1231;Donny V.;23936;13;71;81;https://stackoverflow.com/users/1231/donny-v
1426157;iJade;23934;58;163;251;https://stackoverflow.com/users/1426157/ijade
322355;Homam;23931;38;121;189;https://stackoverflow.com/users/322355/homam
400375;Jamie F;23929;5;64;78;https://stackoverflow.com/users/400375/jamie-f
456564;German Attanasio;23928;7;51;65;https://stackoverflow.com/users/456564/german-attanasio
1048862;Matt;23927;18;78;117;https://stackoverflow.com/users/1048862/matt
1642231;Patoshi パトシ;23925;9;36;56;https://stackoverflow.com/users/1642231/patoshi-%e3%83%91%e3%83%88%e3%82%b7
3202193;Ashish Kakkad;23922;13;109;140;https://stackoverflow.com/users/3202193/ashish-kakkad
159685;john2x;23922;16;62;100;https://stackoverflow.com/users/159685/john2x
3040446;Ted;23918;11;102;113;https://stackoverflow.com/users/3040446/ted
3731614;Muhammad Omer Aslam;23918;9;47;69;https://stackoverflow.com/users/3731614/muhammad-omer-aslam
836390;joshlf;23917;15;80;106;https://stackoverflow.com/users/836390/joshlf
543969;CodeMonkey;23916;4;38;79;https://stackoverflow.com/users/543969/codemonkey
209113;MegaMatt;23913;39;116;161;https://stackoverflow.com/users/209113/megamatt
126916;Abhinav Sarkar;23902;12;85;98;https://stackoverflow.com/users/126916/abhinav-sarkar
626442;MoonKnight;23899;42;154;284;https://stackoverflow.com/users/626442/moonknight
22674;Jacco;23897;18;92;106;https://stackoverflow.com/users/22674/jacco
3510483;quantdev;23891;5;58;89;https://stackoverflow.com/users/3510483/quantdev
2019247;31piy;23889;6;51;69;https://stackoverflow.com/users/2019247/31piy
2123555;Kris;23889;3;32;37;https://stackoverflow.com/users/2123555/kris
1143274;Evgeni Sergeev;23888;18;113;128;https://stackoverflow.com/users/1143274/evgeni-sergeev
770425;Jeff Widman;23887;13;79;93;https://stackoverflow.com/users/770425/jeff-widman
287279;Dan;23887;1;26;26;https://stackoverflow.com/users/287279/dan
517815;MrGomez;23886;0;51;78;https://stackoverflow.com/users/517815/mrgomez
9200675;pfx;23884;54;114;128;https://stackoverflow.com/users/9200675/pfx
814;jm.;23884;23;82;93;https://stackoverflow.com/users/814/jm
2236219;Manwal;23884;15;65;95;https://stackoverflow.com/users/2236219/manwal
440010;NickT;23883;12;82;123;https://stackoverflow.com/users/440010/nickt
909;Erik van Brakel;23881;3;54;66;https://stackoverflow.com/users/909/erik-van-brakel
6139861;rafsanahmad007;23881;6;51;65;https://stackoverflow.com/users/6139861/rafsanahmad007
2823755;wwii;23881;7;42;81;https://stackoverflow.com/users/2823755/wwii
9476;Dmitri Nesteruk;23878;23;109;169;https://stackoverflow.com/users/9476/dmitri-nesteruk
4082052;Sundeep;23875;2;35;133;https://stackoverflow.com/users/4082052/sundeep
4333555;chris85;23873;7;37;51;https://stackoverflow.com/users/4333555/chris85
132208;Tamlyn;23872;14;121;140;https://stackoverflow.com/users/132208/tamlyn
460557;Jorge Campos;23867;7;65;95;https://stackoverflow.com/users/460557/jorge-campos
550471;Someone Somewhere;23865;13;125;170;https://stackoverflow.com/users/550471/someone-somewhere
3193455;Saurabh Gaur;23865;11;57;74;https://stackoverflow.com/users/3193455/saurabh-gaur
414064;Aillyn;23863;24;63;88;https://stackoverflow.com/users/414064/aillyn
167149;Elisha;23858;6;65;77;https://stackoverflow.com/users/167149/elisha
4770166;RHertel;23858;5;42;67;https://stackoverflow.com/users/4770166/rhertel
1698557;Patrick Quirk;23857;2;60;91;https://stackoverflow.com/users/1698557/patrick-quirk
31505;Serhat Ozgel;23856;29;106;143;https://stackoverflow.com/users/31505/serhat-ozgel
982257;Iguananaut;23844;6;54;65;https://stackoverflow.com/users/982257/iguananaut
4758119;Deepak Mahakale;23841;10;73;94;https://stackoverflow.com/users/4758119/deepak-mahakale
84237;Arjan;23839;12;65;71;https://stackoverflow.com/users/84237/arjan
1293653;One Two Three;23837;27;80;118;https://stackoverflow.com/users/1293653/one-two-three
39758;Joshua Ball;23836;6;30;29;https://stackoverflow.com/users/39758/joshua-ball
1248177;aloisdg;23835;7;93;114;https://stackoverflow.com/users/1248177/aloisdg
8198946;Jay Gong;23835;2;30;32;https://stackoverflow.com/users/8198946/jay-gong
1657018;Nachiketha;23835;4;27;34;https://stackoverflow.com/users/1657018/nachiketha
1201193;"Jim O&#39;Neil";23834;7;46;69;https://stackoverflow.com/users/1201193/jim-oneil
1151521;Aleksandr Dubinsky;23833;15;90;106;https://stackoverflow.com/users/1151521/aleksandr-dubinsky
31284;Chetan S;23831;2;67;78;https://stackoverflow.com/users/31284/chetan-s
20363;OregonGhost;23829;7;76;109;https://stackoverflow.com/users/20363/oregonghost
9528746;Max Langhof;23826;5;45;76;https://stackoverflow.com/users/9528746/max-langhof
310174;ajcw;23824;6;32;48;https://stackoverflow.com/users/310174/ajcw
5705247;Tuomas Toivonen;23820;52;149;249;https://stackoverflow.com/users/5705247/tuomas-toivonen
1847592;Egor Skriptunoff;23817;2;38;68;https://stackoverflow.com/users/1847592/egor-skriptunoff
182660;SergGr;23816;2;34;52;https://stackoverflow.com/users/182660/serggr
3645851;jbmilgrom;23816;6;30;25;https://stackoverflow.com/users/3645851/jbmilgrom
122507;Stilgar;23811;16;68;108;https://stackoverflow.com/users/122507/stilgar
1938889;Drakes;23810;3;59;97;https://stackoverflow.com/users/1938889/drakes
10347145;Rok Benko;23807;5;43;73;https://stackoverflow.com/users/10347145/rok-benko
2153758;bwoebi;23805;5;64;81;https://stackoverflow.com/users/2153758/bwoebi
381588;Iridium;23802;6;56;77;https://stackoverflow.com/users/381588/iridium
283608;clyfe;23798;8;88;110;https://stackoverflow.com/users/283608/clyfe
1335865;Ralph Tandetzky;23798;12;79;125;https://stackoverflow.com/users/1335865/ralph-tandetzky
321622;John;23798;7;60;85;https://stackoverflow.com/users/321622/john
435951;donald;23797;46;147;227;https://stackoverflow.com/users/435951/donald
84952;hekevintran;23792;34;116;183;https://stackoverflow.com/users/84952/hekevintran
415303;Scott Thompson;23787;4;36;39;https://stackoverflow.com/users/415303/scott-thompson
3124746;vishes_shell;23784;7;75;82;https://stackoverflow.com/users/3124746/vishes-shell
4243;kristina;23782;10;73;86;https://stackoverflow.com/users/4243/kristina
5174469;Mong Zhu;23782;10;47;81;https://stackoverflow.com/users/5174469/mong-zhu
894792;Luke;23779;31;122;202;https://stackoverflow.com/users/894792/luke
1126268;md5;23777;4;50;96;https://stackoverflow.com/users/1126268/md5
1066210;Matthias Weiler;23776;1;17;13;https://stackoverflow.com/users/1066210/matthias-weiler
3005167;MB-F;23775;5;71;127;https://stackoverflow.com/users/3005167/mb-f
585456;Nobita;23773;11;64;87;https://stackoverflow.com/users/585456/nobita
178800;Mark Chackerian;23772;7;116;106;https://stackoverflow.com/users/178800/mark-chackerian
149818;Dewfy;23772;13;79;126;https://stackoverflow.com/users/149818/dewfy
163551;Patrick;23767;13;74;135;https://stackoverflow.com/users/163551/patrick
1610626;user1234440;23767;20;66;110;https://stackoverflow.com/users/1610626/user1234440
127465;ThomasH;23766;13;64;70;https://stackoverflow.com/users/127465/thomash
131929;"Marcel St&#246;r";23765;20;107;218;https://stackoverflow.com/users/131929/marcel-st%c3%b6r
18044;MvdD;23759;9;72;101;https://stackoverflow.com/users/18044/mvdd
55284;Emil Sit;23752;7;57;76;https://stackoverflow.com/users/55284/emil-sit
10680;Brent;23752;10;48;49;https://stackoverflow.com/users/10680/brent
770452;David T.;23751;24;76;125;https://stackoverflow.com/users/770452/david-t
13268855;Peter Csala;23750;16;51;96;https://stackoverflow.com/users/13268855/peter-csala
15214;ehm;23747;5;31;31;https://stackoverflow.com/users/15214/ehm
2799037;usr1234567;23743;20;125;141;https://stackoverflow.com/users/2799037/usr1234567
1658268;SudoPlz;23743;13;89;129;https://stackoverflow.com/users/1658268/sudoplz
614944;daisy;23741;37;146;310;https://stackoverflow.com/users/614944/daisy
1017941;Hauleth;23741;4;67;117;https://stackoverflow.com/users/1017941/hauleth
3735428;DrV;23740;8;66;75;https://stackoverflow.com/users/3735428/drv
21699;Tigraine;23738;12;73;113;https://stackoverflow.com/users/21699/tigraine
87739;wheresrhys;23736;21;97;165;https://stackoverflow.com/users/87739/wheresrhys
61479;Ridcully;23734;8;76;88;https://stackoverflow.com/users/61479/ridcully
246310;Costique;23732;4;79;79;https://stackoverflow.com/users/246310/costique
23427;Dan Goldstein;23730;10;50;52;https://stackoverflow.com/users/23427/dan-goldstein
796085;Tommaso Belluzzo;23725;8;77;102;https://stackoverflow.com/users/796085/tommaso-belluzzo
645956;grc;23725;5;45;63;https://stackoverflow.com/users/645956/grc
18043665;Sridevi;23724;1;12;30;https://stackoverflow.com/users/18043665/sridevi
202895;Gal;23722;32;101;118;https://stackoverflow.com/users/202895/gal
1580351;tiago;23722;13;75;89;https://stackoverflow.com/users/1580351/tiago
103089;Michel;23720;50;161;258;https://stackoverflow.com/users/103089/michel
17221;Matt Curtis;23714;8;64;63;https://stackoverflow.com/users/17221/matt-curtis
3337080;Orelsanpls;23713;7;46;74;https://stackoverflow.com/users/3337080/orelsanpls
1251660;slayedbylucifer;23712;17;98;126;https://stackoverflow.com/users/1251660/slayedbylucifer
329781;jonderry;23711;33;112;175;https://stackoverflow.com/users/329781/jonderry
3795501;Luka Jacobowitz;23711;5;41;58;https://stackoverflow.com/users/3795501/luka-jacobowitz
775187;user775187;23711;8;31;37;https://stackoverflow.com/users/775187/user775187
1772933;Kinglish;23704;4;25;43;https://stackoverflow.com/users/1772933/kinglish
205212;ʇsәɹoɈ;23703;7;58;62;https://stackoverflow.com/users/205212/%ca%87s%d3%99%c9%b9o%c9%88
98514;Kevin;23694;26;85;112;https://stackoverflow.com/users/98514/kevin
1283124;Ilya Ivanov;23694;4;69;91;https://stackoverflow.com/users/1283124/ilya-ivanov
527968;Liviu T.;23694;10;65;59;https://stackoverflow.com/users/527968/liviu-t
13753;sal;23693;15;70;85;https://stackoverflow.com/users/13753/sal
97890;Patrick Karcher;23691;5;54;67;https://stackoverflow.com/users/97890/patrick-karcher
1456376;insertusernamehere;23690;10;93;130;https://stackoverflow.com/users/1456376/insertusernamehere
30563;digiarnie;23685;33;83;127;https://stackoverflow.com/users/30563/digiarnie
337128;Thalaivar;23682;5;63;71;https://stackoverflow.com/users/337128/thalaivar
47366;Rinat Abdullin;23682;8;61;80;https://stackoverflow.com/users/47366/rinat-abdullin
1760345;taocp;23682;10;52;63;https://stackoverflow.com/users/1760345/taocp
1633770;Arthur Azevedo De Amorim;23682;3;36;40;https://stackoverflow.com/users/1633770/arthur-azevedo-de-amorim
4728685;Pavel Anikhouski;23681;12;67;81;https://stackoverflow.com/users/4728685/pavel-anikhouski
891440;jjmerelo;23679;8;44;98;https://stackoverflow.com/users/891440/jjmerelo
369986;mkarasek;23677;2;23;14;https://stackoverflow.com/users/369986/mkarasek
1331671;Ron;23676;33;117;216;https://stackoverflow.com/users/1331671/ron
881635;Shreyash Mahajan;23674;35;120;191;https://stackoverflow.com/users/881635/shreyash-mahajan
3227319;Jordi;23671;50;197;426;https://stackoverflow.com/users/3227319/jordi
2299820;Code Whisperer;23668;23;73;88;https://stackoverflow.com/users/2299820/code-whisperer
107331;Daniel Martin;23668;6;52;71;https://stackoverflow.com/users/107331/daniel-martin
4985176;phiver;23668;14;48;58;https://stackoverflow.com/users/4985176/phiver
2125837;xpt;23666;47;159;253;https://stackoverflow.com/users/2125837/xpt
1514861;Ivo;23666;2;32;41;https://stackoverflow.com/users/1514861/ivo
4754790;Dragan Bozanovic;23665;5;50;117;https://stackoverflow.com/users/4754790/dragan-bozanovic
716082;Tyler DeWitt;23664;40;124;199;https://stackoverflow.com/users/716082/tyler-dewitt
956397;PiTheNumber;23663;17;115;191;https://stackoverflow.com/users/956397/pithenumber
2796058;Mark Wragg;23663;7;48;77;https://stackoverflow.com/users/2796058/mark-wragg
484304;Dima;23662;6;60;83;https://stackoverflow.com/users/484304/dima
726106;Jeremy Huddleston Sequoia;23659;5;85;91;https://stackoverflow.com/users/726106/jeremy-huddleston-sequoia
467509;georgiecasey;23659;13;70;80;https://stackoverflow.com/users/467509/georgiecasey
1074097;Norman Maurer;23657;2;36;31;https://stackoverflow.com/users/1074097/norman-maurer
245076;dzm;23654;52;153;230;https://stackoverflow.com/users/245076/dzm
66629;Gian Marco;23649;8;59;47;https://stackoverflow.com/users/66629/gian-marco
68086;Andrew Keeton;23648;7;49;74;https://stackoverflow.com/users/68086/andrew-keeton
3190413;helderdarocha;23647;4;53;66;https://stackoverflow.com/users/3190413/helderdarocha
4479309;Boneist;23646;1;29;42;https://stackoverflow.com/users/4479309/boneist
88173;Charles Williams;23640;5;40;40;https://stackoverflow.com/users/88173/charles-williams
766570;abbood;23638;20;145;261;https://stackoverflow.com/users/766570/abbood
1839336;GrIsHu;23638;9;62;96;https://stackoverflow.com/users/1839336/grishu
3666800;dylants;23638;3;28;22;https://stackoverflow.com/users/3666800/dylants
513838;jzd;23637;9;58;76;https://stackoverflow.com/users/513838/jzd
1961059;Maximilian Riegler;23636;4;66;73;https://stackoverflow.com/users/1961059/maximilian-riegler
2013292;Pascal Fares;23635;2;18;12;https://stackoverflow.com/users/2013292/pascal-fares
339843;tofutim;23634;20;91;160;https://stackoverflow.com/users/339843/tofutim
6478047;Manohar;23629;12;118;158;https://stackoverflow.com/users/6478047/manohar
1750143;Stephen Hynes;23629;6;21;20;https://stackoverflow.com/users/1750143/stephen-hynes
471607;Umesh Awasthi;23627;38;141;212;https://stackoverflow.com/users/471607/umesh-awasthi
929999;Torxed;23620;15;91;135;https://stackoverflow.com/users/929999/torxed
618598;Bernd Elkemann;23618;4;40;72;https://stackoverflow.com/users/618598/bernd-elkemann
24923;eschercycle;23617;4;24;13;https://stackoverflow.com/users/24923/eschercycle
499417;Oliver;23616;33;142;232;https://stackoverflow.com/users/499417/oliver
48660;pmdj;23616;3;56;114;https://stackoverflow.com/users/48660/pmdj
162381;Martin Ongtangco;23615;17;62;86;https://stackoverflow.com/users/162381/martin-ongtangco
2616601;Danny Dai Smith;23615;3;15;3;https://stackoverflow.com/users/2616601/danny-dai-smith
1029145;Nacimota;23614;6;45;44;https://stackoverflow.com/users/1029145/nacimota
1329296;lenik;23614;4;38;44;https://stackoverflow.com/users/1329296/lenik
1595865;loopbackbee;23612;11;69;102;https://stackoverflow.com/users/1595865/loopbackbee
1613983;quant;23610;39;134;233;https://stackoverflow.com/users/1613983/quant
2767207;Jojodmo;23606;13;69;112;https://stackoverflow.com/users/2767207/jojodmo
2902833;Finomnis;23604;2;33;38;https://stackoverflow.com/users/2902833/finomnis
716027;fedor.belov;23603;28;97;135;https://stackoverflow.com/users/716027/fedor-belov
6464947;PythonProgrammi;23603;3;44;35;https://stackoverflow.com/users/6464947/pythonprogrammi
3304471;jazzurro;23602;36;72;78;https://stackoverflow.com/users/3304471/jazzurro
401019;mellowsoon;23601;19;59;76;https://stackoverflow.com/users/401019/mellowsoon
19404;Gerald;23599;10;77;107;https://stackoverflow.com/users/19404/gerald
1179377;Izhaki;23596;9;72;108;https://stackoverflow.com/users/1179377/izhaki
61311;Peter Morris;23593;12;98;172;https://stackoverflow.com/users/61311/peter-morris
280693;Tomas Jansson;23588;19;92;147;https://stackoverflow.com/users/280693/tomas-jansson
434460;Leonid;23588;25;70;91;https://stackoverflow.com/users/434460/leonid
329692;Francesco Laurita;23582;8;57;63;https://stackoverflow.com/users/329692/francesco-laurita
11989189;Nikola Pavicevic;23580;9;30;52;https://stackoverflow.com/users/11989189/nikola-pavicevic
1029453;Richard Huxton;23573;5;43;54;https://stackoverflow.com/users/1029453/richard-huxton
243780;c00kiemonster;23569;35;100;135;https://stackoverflow.com/users/243780/c00kiemonster
1462718;Brandon;23565;13;111;200;https://stackoverflow.com/users/1462718/brandon
592253;Xotic750;23562;8;60;81;https://stackoverflow.com/users/592253/xotic750
1265240;Mobiletainment;23561;9;91;102;https://stackoverflow.com/users/1265240/mobiletainment
3604745;Hack-R;23561;15;82;138;https://stackoverflow.com/users/3604745/hack-r
1675976;CodyBugstein;23560;69;226;387;https://stackoverflow.com/users/1675976/codybugstein
136338;drAlberT;23558;5;37;41;https://stackoverflow.com/users/136338/dralbert
1283845;BlackHatSamurai;23556;22;100;160;https://stackoverflow.com/users/1283845/blackhatsamurai
